ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online;CreditCard
982,874;33,952164;3;51;91478,18;0;0,6;2;0;0;0;0;1;1
2233,8796;59,261612;34,35144;54,222374;90267,695;0;1,5;1;0;0;0;0;1;0
129,15007;30;6;36,641655;91742;0;0,7;2;0;0;0;0;0;1
2264,8342;65,451126;41,203213;79,38939;90021,305;0;1,0159949;1;0;0;0;0;1;0
4589,002;60;34;44,572132;94049,34;0;2,5;3;0;0;1;0;1;1
4613,4346;28;3;59;94517,47;0;2,9712477;2;0;0;0;0;1;0
2308,4138;50;24;76,58721;92802,914;0;2,8;2;0;0;0;0;1;1
2701,6626;44;17;18;94062,445;0;0,2;2;0;0;0;0;0;0
656,82465;60,57407;34;71;94129,76;0;4,262957;3;0;0;1;0;0;0
2583,7993;33,357597;5;102,68794;92143,78;0;0;2;0;0;0;0;1;0
1896,3945;32;5,5284443;126,78895;95818,68;0;2,0714037;1;0;1;0;0;0;1
444,3638;57,23119;27;146,94814;94540,7;1;2;3;0;0;0;1;1;1
4297,666;61;33,148876;82,091415;90266,05;0;2,7409396;3;172,65012;0;0;0;0;0
2588,9375;60;34;63,10386;91215,695;0;1,8443356;1;137,42455;0;0;0;0;1
92,53458;48,3665;18,051918;41,363556;95845,586;0;0,3;1;0;0;0;0;0;0
4368,867;27,47256;1,8727015;81,59418;94119,44;0;0,8;3;0;0;0;0;1;0
3393,233;38,61231;14,15724;147,01862;91338,99;0;2,99929;1;0;0;0;0;1;1
4777,9893;30,996344;6,5084844;109,59668;94303,42;0;4,1419287;1;0;0;0;0;0;0
4071,633;51,82123;29;41;92119,016;0;0,5;2;0;0;0;0;1;0
1411,8522;48;19;35,577568;92021,23;0;1,5;2;0;0;0;0;1;0
3672,361;28;3;62;95732,44;0;0;1;0;0;0;0;1;0
1479,9127;45;22;60;91305,49;0;0,8;1;0;0;0;0;1;1
4163,3105;41,843956;14;17,138714;92109,41;0;0,6289705;2;0;0;0;0;1;0
1007,88635;54;28;109,32743;94021,664;0;1,7;1;0;0;0;0;1;0
1315,469;43;19;161,92894;91828,8;1;0,7;2;0;1;0;1;1;0
1491,004;50,705677;30;14,440477;91703,625;0;0,8;1;139,47072;0;0;0;0;1
1322,0656;59;33;85;95215,34;0;1,9;1;0;0;0;0;1;1
587,4468;32;8,029941;166,58751;90095;0;2,6;1;198,29742;0;0;0;1;1
3459,692;47;23;48,237717;95033,62;0;0;1;0;0;0;0;1;0
3647,281;46;23;33,271584;92087,34;0;0,6;2;0;0;0;0;0;0
4231,6445;56;30,85678;71,38758;95819,92;0;2,3096404;1;185,27216;0;0;0;0;0
3594,5757;62;34,908768;81;91101,82;0;6,1228323;3;246,36858;0;0;0;0;0
2215,6997;54,093407;27;39,805313;94178,12;0;1,9;3;0;0;0;0;0;1
4081,5603;60,457672;34;17,489685;90780,125;0;0,4;3;0;0;1;0;0;0
1552,5552;38;10;77,678024;90242,1;0;1,6655718;3;0;0;0;0;1;0
3071,5999;48;22;77,17923;91006,43;0;2,7;3;0;0;0;0;0;1
1522,259;27,315418;2;45;95830,09;0;2,7;2;0;0;0;0;0;0
1304,4409;53,470783;24,72956;71,838936;95137,195;0;2,627049;2;155,194;0;1;0;0;1
73,310936;56;27;81;94097,61;0;1,9043648;3;0;0;0;0;1;1
2390,0566;36;9;60,281788;94717,016;0;1,5702484;1;0;0;0;0;0;0
4806,5664;58;30,37879;41,836292;94510,46;0;1,0128996;2;172,2117;0;0;0;1;1
406,29245;47,332016;18,15851;179,01936;92101,13;0;4,6153035;3;0;1;0;0;0;1
449,59018;56;31,100822;114,07767;92091,45;0;3,8375037;2;125,9106;0;0;0;0;0
3840,8826;34;7;42;94004,47;0;0,3;3;0;0;1;0;0;1
1565,981;32;7;64;94305;0;0,0809866;1;0;0;0;0;0;0
4716,7773;49;22;42,978386;91330,36;0;1,3;3;0;0;0;0;0;0
4507,6255;28;2;20;95034,57;0;1;2;0;0;0;0;1;0
1419,5415;64;38;140,3849;92570,164;0;1,4488426;2;0;0;0;0;1;0
3722,097;59;34;132,0516;95623,086;0;3,4795122;1;460,08783;0;0;0;0;1
4062,9531;42;20;53,979107;94304,49;0;1,8;3;280,58453;0;0;0;1;1
3872,9062;53;26;18,381542;90024,336;0;0,7;3;0;0;0;0;1;1
2282,379;34;8,774701;43,87021;94131,65;0;1,9;3;0;0;1;0;0;1
993,2217;34;7;32,79612;94252,25;0;2,3397648;3;0;0;0;0;1;0
1275,6427;41;11;121,45022;94106,945;0;0,4;2;280,04507;0;0;0;1;0
768,35834;63;37;42;95045,11;0;2,1;2;145,67644;0;0;0;0;0
4207,391;58,206516;35;22;92136,14;1;1,1168855;2;0;0;0;1;1;1
3083,1067;60;34,771076;74;94097,52;0;1,4;3;0;0;0;0;1;0
3344,9773;57;34;13,897927;94607,23;0;0,9;2;0;0;0;0;1;0
342,02853;53;22;78;92746,24;0;1,489792;3;361,82297;0;0;0;0;0
3228,667;30;5;32,58117;94535,42;0;0,27750865;1;0;0;0;0;1;0
4556,4487;53,064754;27,91685;83;92150,68;0;3,057595;2;155,45828;0;0;0;0;0
804,3398;44;17;113,81891;95058,01;0;4,099067;2;177,19319;1;0;0;0;0
4734,5786;23,930534;0;27,605595;94305;0;1,9;2;0;0;0;0;1;0
1839,5847;59;32;38;94305;0;2;3;0;0;0;0;0;0
3614,05;42,205997;14;19,062016;92149,375;0;1,7147135;2;0;0;0;0;1;1
1667,6804;51;25,597261;14,05961;95134,836;0;0,4;3;0;0;0;0;1;1
2566,06;57;33;81,16918;90279,52;0;1,7339634;2;0;0;0;0;1;0
1365,5646;36,73311;12;8,886117;93014,664;0;0,1;1;100,68159;0;1;0;1;0
4882,94;35;8;64;93928,09;0;0,46378195;1;0;0;0;0;1;0
1333,8341;42;13,251814;80,4639;90095;0;2,3204656;3;0;0;0;0;1;0
1004,88245;26,135572;1,3534877;148,72704;91106,016;0;2,8;1;0;0;0;0;1;0
3308,7632;23,778671;-1,7768661;53,983322;94608,1;0;0,7884521;3;0;0;0;0;1;0
1792,277;52;27;11,428267;92646,18;0;0,8;2;0;0;0;0;0;0
3960,7983;41,43615;11,295207;116,18571;92559,82;1;0,2;3;210,60059;0;1;1;1;1
3173,6572;55;31;39;92154,6;0;1,8;3;202,78415;0;0;0;1;0
2947,3115;58;31,762733;162,86195;94949,45;0;6,7329984;1;242,99971;0;0;0;1;1
2920,8113;48;24;29;92149,73;0;1,3289942;2;0;0;0;0;0;1
3997,6108;48;32;11,970146;90284,164;0;0,24862577;1;0;0;0;0;1;0
4170,636;51,89362;27;79,01001;90095;0;0,29470205;1;0;0;0;0;1;1
3868,5164;26;1,627903;48,8141;91092,34;0;0;1;0;0;0;0;1;0
51,630367;48;32;8,397021;94702,31;0;0,52260333;1;0;0;0;0;0;0
427,4067;63;37,873596;180,63121;90024,336;0;2,9207122;2;436,49582;1;0;0;1;0
1543,97;31;5;39;94720;0;0,7816063;1;0;0;0;0;1;0
2734,6047;29;4;31,199339;92120,695;0;0,7;1;0;0;0;0;1;1
1412,4221;30;4;13,196638;92107,45;0;1;3;0;0;0;0;0;1
979,9121;34;8;44;92626,19;0;0,8;2;178,78421;0;0;0;0;0
4286,131;33,92699;4;169,7312;91907,805;1;4,6557107;3;0;1;0;1;1;1
3771,445;31,754185;8,022765;53,94617;90249,52;0;0,8;1;228,84668;0;0;0;0;1
1475,0607;51,55161;27;151,7356;92652,25;0;5,661222;1;452,07343;0;0;0;0;0
2895,7305;33;7;60,20205;91315,086;0;1,9;1;0;0;0;0;0;0
3477,1033;36;9,859842;14,345803;92860,57;0;0,02027392;1;0;0;0;0;1;0
4606,665;43,417156;20,91249;41;92353,55;0;2,2;1;261,34302;0;0;0;1;0
2292,4482;61;36;114,24042;91105,94;0;3,0872877;1;0;0;0;0;0;1
1181,6034;54,049183;25;16,482489;95872,13;0;0,68477315;1;0;0;0;0;0;1
2272,591;32;4;99,35152;94011,41;1;7,5994344;1;0;0;1;1;1;0
4682,873;33;7;60,96096;94921,06;0;1,7;3;0;0;0;0;1;1
3385,3064;43,482876;16,013388;79;91328,89;0;5,1421466;2;0;0;0;0;1;0
4440,9727;47,794235;20;52,860798;90686,22;0;2,5;2;0;0;0;0;0;0
519,4561;32;5,9317417;72,66612;90095;0;2;3;0;0;0;0;1;1
848,49054;40,54384;13,87321;24;94028,15;0;1,6757128;3;0;0;0;0;1;0
2228,6052;54,39013;30;17,933191;90089,75;0;1,5;2;0;0;0;0;1;0
3993,3855;44;18;81;94507,02;0;0,8;2;0;0;0;0;0;0
3174,2817;33;7;61,512375;92037;0;1,4;1;0;0;0;0;0;1
2335,6008;61,788795;36,771763;38,773132;94608,586;0;1,7;1;0;0;0;0;1;1
2938,007;46;20;53,944;91096,75;0;1,8;1;0;0;0;0;0;1
1417,7737;49;23,777351;11,256636;92116,7;0;0,7;3;132,61563;0;0;0;0;0
3263,0771;30;4,8957906;144,63286;95616;0;1,9;3;0;0;0;0;1;0
4030,506;30,458214;4;32,1026;93107,16;0;0;3;0;0;1;0;1;0
1014,06116;62,891125;36;82,53389;94542,38;0;1,7215118;3;0;0;0;0;1;0
2164,5361;39;12,057729;20,20461;92369,08;0;0,8;1;0;0;0;0;1;0
1722,1364;40;12,102424;29;95815,01;0;1,7;2;0;0;0;0;1;0
356,4038;26;2;41;94132,69;0;1,2559447;1;161,92178;0;0;0;1;1
384,18967;59;33;64;90044,46;0;1,3;3;0;0;0;0;0;0
4640,986;62;36;81,86851;94720;0;2,2280598;2;0;0;0;0;1;0
3774,5845;45;21;137,60464;90269,64;0;2,793239;1;0;0;0;0;0;0
4098,4517;45;16;48,59042;95814,89;0;1,5559847;2;0;0;0;0;1;0
1247,7047;52,310295;25,27606;62,70046;90030,914;0;3;3;0;0;0;0;1;1
483,0103;27;1;44;95631,55;0;2,5;2;0;0;0;0;1;1
1212,8159;25,122202;1;78,585594;92110,06;0;2,5144863;1;361,43365;0;1;0;0;0
4418,359;33,93302;8,514885;48,535507;92516,766;0;1,1;1;304,1686;0;0;0;0;0
1087,249;55;30;50,92638;94024,234;0;4,054326;3;206,01572;0;0;0;1;1
3467,2837;32;7;38,55726;94034,516;0;1;1;0;0;0;0;0;0
2491,473;33;8;42;93097,71;1;1,8;2;227,40225;0;0;1;1;1
1103,2706;46;20;28,81957;94504,91;0;2,1;1;0;0;0;0;1;0
4695,8887;51;24;40;94003,34;1;1,8;1;0;0;1;1;1;1
845,78375;61;34;71,06763;94084;0;2,6;2;0;0;0;0;1;1
46,320423;57;31;81;90085,4;0;2,4;2;0;0;0;0;1;1
2163,6748;59,85835;32;42;91374,85;0;1;3;0;0;0;0;0;0
4582,348;41;14;39;95701,18;0;0,7;2;0;0;0;0;0;1
3169,1726;45;23;110,99506;94129,734;0;7,5093875;1;0;0;1;0;1;0
3217,774;46;21;39;92881,51;0;0,6858736;3;0;0;0;0;1;0
3995,9778;35;7;32,523693;92802,54;0;0,7;3;0;0;1;0;1;0
3355,0107;50,50165;28;144,45702;95123,75;0;3,642731;2;0;1;0;0;0;0
2440,9854;38;12;67,792015;93899,85;0;1,8;1;0;0;0;0;0;0
2881,421;36,39319;12;81;95052,805;0;0,3;1;0;0;1;0;0;0
2142,9001;45,603924;20;87,87536;95820,78;0;1,600534;1;0;0;0;0;1;1
1459,4293;53,76625;31;11,932801;92345,15;0;0;1;0;0;0;0;0;0
2565,3923;54;30;12,39279;93833,16;0;0,2;3;0;0;0;0;1;0
749,83;63,430305;37;78,73178;92181,19;0;3,53976;3;0;0;0;0;0;0
3995,7854;44;15,924251;22,022993;94134,77;0;0,4;2;139,2068;0;0;0;1;1
1629,6802;43;18;131,0855;92828,38;0;6,5941615;2;0;1;0;0;1;0
3482,7793;53;32;176,59146;92025,82;0;7,8417497;1;0;0;0;0;1;1
1480,3033;45,221333;20;101,99334;91098,11;0;2,7384663;2;0;0;0;0;1;0
3700,0208;42;14,315443;9,354308;95620,16;0;0,3;2;0;0;0;0;1;1
2715,4827;38;11,772661;44;94110,51;0;1,3;2;0;0;0;0;1;0
3457,1255;37;14;106,21504;92620,16;0;3,974014;1;0;0;0;0;0;0
1890,8812;39;11;32,12067;94305;0;1,6;2;0;0;0;0;1;0
1006,8164;47;25;13,59569;92083,836;0;0,8;1;0;0;0;0;1;1
2082,4097;65,98508;40;29,158892;91320;0;1,2372634;3;132,85463;0;0;0;1;1
2108,084;34;4;151,29024;91772,68;0;4,3816624;3;0;1;0;0;1;0
4640,2007;43;19;86,37808;94120,8;0;1,9;3;241,88731;1;0;0;1;0
1926,7079;29,108446;3;83,26006;90256,375;0;1,7672087;1;0;0;0;0;0;1
3149,9573;53,276257;29;93,04997;93918,266;0;0,7;1;0;0;0;0;0;1
3640,3457;45;23,24554;30,274004;92037;0;1,3;3;0;0;0;0;0;0
4108,0337;33,518017;6,9166374;65;91596,68;0;2,1723385;2;0;0;0;0;0;0
178,93433;53;28;38;90167,68;0;2,6;1;0;0;0;0;1;0
2625,3367;46;18;154,40173;92022,97;1;1,3;3;289,63452;1;0;1;1;1
3039,7043;59;34;84;94608,33;0;4,2428007;3;242,27702;0;0;0;0;1
3184,0042;30;8;174,98106;94051,72;0;6,2798395;1;179,34647;0;0;0;1;0
4292,319;46;20,200483;34,79979;94110,01;0;0,8;3;0;0;0;0;0;0
1611,6952;58,94021;34;22;94110,03;0;1,7535124;1;0;0;0;0;0;1
4062,9504;47;22,99376;85;94103,22;0;6,815438;1;0;0;0;0;0;0
2100,226;46;21;94,6246;94131,555;0;7,7652755;1;0;0;1;0;0;0
2460,3289;37,7594;7,986548;31,744125;94918,734;0;0,1;2;0;0;0;0;1;0
3172,9175;50,207058;28;19,55685;94305;0;0;1;0;0;0;0;1;0
1280,0978;30,023563;5,3999767;78;94592,09;0;0;1;0;0;0;0;1;0
3983,9055;62;37;13,549861;94136,914;0;0,1;2;0;0;0;0;0;0
4177,17;33;3;29,337553;91374,23;0;0,7;3;0;0;0;0;0;0
4546,924;26,769548;-0,031523418;81;95616;0;2,5357323;3;0;0;0;0;1;0
479,17047;41,072193;14;102,44069;92645,305;0;2;1;0;0;0;0;0;0
985,7275;49;22;170,7868;95535,21;0;3,645372;1;0;0;0;0;1;1
2592,4314;57;29;42,464603;94305;0;2,4;1;0;0;1;0;1;0
4730,162;35;7;92,81017;92512,945;0;6,551349;1;0;0;0;0;0;1
1945,1263;59;35;73,04394;94101,04;0;0,6;1;0;0;0;0;0;0
1936,7506;35,84747;8;21,234783;92938,49;0;2,1012905;3;0;0;0;0;1;1
1550,781;44;17;18,554214;92886,23;0;1;2;0;0;0;0;0;1
2212,2043;34;10,339743;43;94589,875;0;0,2;1;0;0;0;0;0;0
2980,0383;23,767027;0;21,954763;94115,836;0;1,3;3;100,37891;0;0;0;1;0
3858,9978;60;36,633244;101,70302;90093,12;0;2,2;2;0;0;0;0;1;0
2152,6606;28,07432;2;35;94138,11;0;1,4;2;0;0;1;0;1;1
2256,75;46;19;27,116238;93951,18;0;0,9443604;2;153,37447;0;0;0;0;0
1510,2931;28,734604;5;40,526485;93942,48;0;1,2927659;1;0;0;0;0;0;0
1537,3602;57;31;40,937763;94308,945;0;2,2732136;2;0;0;0;0;1;0
1408,3315;27;1,1637349;80,00979;94027,59;0;0;1;0;0;0;0;0;0
4426,61;35;10;29;94573,76;0;0,1;1;0;0;0;0;0;0
3550,2778;55;31;8,644365;95733,24;0;0,4;3;80,81313;0;0;0;1;0
1301,0646;47,609222;19,00961;121,27705;92061,734;0;1,7;2;0;1;0;0;1;0
186,43393;59;34;83;94547,34;0;3,6051807;1;0;0;0;0;1;0
522,739;59;33,523777;81,95008;94543,33;0;2,1899626;1;0;0;0;0;0;0
1423,7411;36;10;139,07056;91999,11;0;2,1333697;1;233,86017;0;0;0;0;0
1553,3202;51,950554;23;70,099945;92518,44;0;2;3;0;0;0;0;0;0
1154,7285;63,165527;38;62;94509,02;0;2,8;2;0;0;0;0;1;0
533,3672;58;28;60;91101,29;0;1,7;1;160,59682;0;1;0;0;0
2317,3533;65,83257;41,771294;84;92646,57;0;2;3;0;0;0;0;1;1
2272,712;58;33;28,12455;90062,47;1;0,7;3;0;0;0;1;1;1
2009,2875;32;5;81,11344;92192,19;0;2,2;2;0;0;0;0;0;0
4905,653;63,830105;37;148,85101;93106;1;2,8628755;3;0;0;0;1;1;1
2753,3706;58;32;60,36557;92576,69;0;2,1;3;0;0;0;0;1;1
2183,0327;58,783844;33;55;91110,5;0;1,6;1;0;0;0;0;0;0
909,42334;30;3,220583;91,54323;92280,08;0;1,4;3;0;0;0;0;1;1
532,40826;44;17;150,70323;95529,62;1;2,9627542;2;0;0;0;1;1;1
4658,2593;63,357357;36,36688;93,07943;94053,9;0;4,049342;3;0;0;0;0;1;0
2433,88;28,990925;3;28;92037;0;0,3;2;0;0;0;0;0;0
2076,5981;45,03876;15,5091095;110,78513;95818,164;0;1,0169257;2;0;0;0;0;1;0
2754,1553;39,714996;13;59,47361;92844,04;0;1,8;2;0;0;0;0;1;0
3331,7263;59,46605;34;63,543148;90289,67;0;2,525055;3;0;0;0;0;1;1
3232,8845;41,066032;15;40;94110,734;0;0,3;3;0;0;0;0;0;0
2130,6138;62,07465;37;64,73213;94720;0;2,7;1;0;0;0;0;1;0
996,8645;28,589605;1,0443577;29,415672;92020,234;0;0,3;1;0;0;0;0;1;1
3850,1255;37;10;59,03147;93082,71;0;1,5;3;0;0;0;0;0;0
829,59753;42;17,513521;81,041695;95619,055;0;1,3139517;1;0;0;0;0;1;0
1403,6606;38;9;20,513514;94305;1;1;2;0;0;0;1;1;1
2079,7954;38;14;62,25152;94081,4;0;0,5;1;224,35521;0;0;0;0;0
2622,3308;60;34;180,66092;93110,55;0;1,5;1;0;0;0;0;0;0
3467,2861;30;6;57,75807;94024,04;0;0,7;1;245,74889;0;0;0;0;0
394,46146;45,23035;21,28036;85;91961,08;0;2,7;3;193,72484;1;0;0;1;0
1119,5089;36;10,062232;38,286537;91103,88;0;1,7782025;3;0;0;0;0;0;0
4391,0483;37;14;83;95022,34;0;2,2;1;0;0;0;0;1;0
2795,8032;43;18;171,89777;94283,445;0;3,0877655;3;125,2909;1;1;0;1;0
2778,0986;51;24;22;92037;0;0,67091966;2;0;0;0;0;0;1
969,2712;52;30;195,91939;92651,25;0;3,3;1;0;0;0;0;1;1
2315,6753;59;30;105,29433;95058,42;0;2;3;311,73047;0;0;0;0;0
1324,2598;35,125988;10;120,80289;91838,78;0;1,8;1;213,04434;0;0;0;1;0
1497,5775;57,971634;33;33;94925,99;0;1,9;2;0;0;0;0;0;0
2203,7534;33,947796;9;82,98388;90034,63;0;2,1;1;0;0;0;0;0;0
311,7432;37;7;43;94540,36;0;0,5;2;0;0;0;0;0;0
769,3613;60;32,84356;59;94159,69;0;2,4;2;0;0;0;0;1;0
3225,5588;50,44691;30;15,244512;95032,71;0;1;1;0;0;0;0;1;0
4444,7344;55,723816;30,653816;35;93261,18;0;0,6;2;0;0;0;0;1;0
2373,2139;50,154667;25;24,0944;94104,62;0;1,6;2;0;0;0;0;1;0
1159,5947;45,42333;22;123,639915;92662,125;0;4,520454;3;0;1;0;0;1;1
2642,0977;61,911785;37;43;94301,37;0;0,8;1;0;0;0;0;1;0
1210,2759;51;27,132818;151,5827;92779,89;0;3,5195765;3;0;1;0;0;0;0
1836,1831;52;30;81,71221;92518,1;0;2,8;2;0;0;0;0;1;1
3121,1404;46;22,360739;84;94015,4;0;2,0240545;3;0;1;0;0;0;0
2965,057;51;21;38;93713,51;0;1,9;3;0;0;0;0;1;1
4923,6074;54,865402;29,521059;74,847855;74338,07;0;0,3;1;0;0;0;0;1;0
2258,5303;27,929121;2;44,987038;95616;0;1;2;0;0;0;0;1;1
2299,111;58;32,83774;32,35337;94305,414;0;0,17852682;2;111,21701;0;0;0;1;1
2874,1768;34;5,770153;41,95203;94305;0;2,1470442;1;0;0;0;0;1;1
3465,3218;34;12;74;94516,09;0;0,5;1;0;0;0;0;0;0
784,5584;53,68178;30,878841;191,83453;92118,84;0;9,285476;1;0;0;0;0;0;1
2490,886;54;28;71;93116,09;0;2,68064;2;0;0;0;0;1;0
4449,282;55;29;99,599106;92504,76;0;6,602248;1;407,74185;0;0;0;1;0
2980,407;26;1;29;94182,39;0;1,4;3;0;0;0;0;1;0
4648,9966;54,240604;29,23175;82,90579;94011,54;0;0,2;2;0;0;0;0;1;0
2338,4397;45;18,811716;123,73951;94589,1;1;2,339642;1;0;0;1;1;1;1
2574,1882;64;36;71,1801;92552,45;0;1,6727663;3;194,26031;0;0;0;1;0
4074,7676;44;15;85,56088;94550,664;0;1,8;1;0;0;0;0;0;0
2042,6741;40;10,55322;109,02517;93908,9;0;1,4;1;0;0;0;0;0;1
981,77905;35;6,6261573;82,991646;92517,49;0;2,1174388;3;0;1;0;0;1;0
1671,5988;63,88288;38;138,43407;94024,45;0;0,2;1;0;0;0;0;1;0
3602,158;35;7;74;91320;0;0,5;1;0;0;0;0;1;1
1573,5625;59;34;85;95792,44;0;2,6;1;0;1;0;0;0;1
4834,673;44,451553;20;128,43088;92567,055;0;3,7742317;1;0;0;0;0;1;0
938,2763;56;32;14,110008;94003,4;0;1,5;1;0;0;0;0;1;0
1983,4664;45;19;81;90248,67;0;3,0212538;3;0;0;0;0;1;1
2712,2036;45;22;24;95616;0;0,3;1;0;0;0;0;0;0
199,98186;38;12;160,62207;95122,66;0;2,8;3;386,3203;1;0;0;1;0
803,76996;51,804985;24;64;95086,68;0;2,6;2;0;0;0;0;1;0
2245,7434;32,15584;3;41;91772,39;0;0,9;2;0;0;0;0;1;0
4836,605;54;34;35;91106,305;0;2,3;1;0;0;0;0;1;0
830,9508;49;24;79,84225;90718,87;1;0,746973;2;258,7737;0;0;1;1;1
2114,502;43;13,430346;68,66092;95033,24;0;1,340148;2;208,3285;0;0;0;1;0
4015,698;58;32;9,299714;95613,57;0;1;1;166,70616;0;0;0;1;0
3176,357;57;32,491146;42;92037;0;0;1;0;0;0;0;0;0
4759,8496;24,772236;0,03194494;154,53665;95720,57;0;0,5;1;0;0;0;0;1;0
1175,8495;38,154823;10;49,353836;92544,66;0;1,0610589;3;0;0;0;0;1;0
2915,6843;44,962894;20,088367;147,92049;94848,14;0;5,036901;1;0;0;0;0;0;0
104,843994;51;24;13,158662;94924,79;0;0,66960275;2;0;0;0;0;1;0
1212,4347;46;20,088463;50,924206;92093;0;3,4330554;2;0;0;0;0;1;0
4402,4346;44,834057;19,694187;82,91646;93106;0;0,1;1;0;0;0;0;1;0
3769,1565;34;7;13,641004;94304,766;0;0,5;2;140,29997;0;0;0;1;1
2290,4387;31;3;92,49245;94470,125;1;0,3;1;150,86493;1;1;1;1;1
3264,405;45;20,582857;24;90090,42;0;0,1;2;0;0;0;0;1;0
3186,4102;28;2;40;92723,64;0;1,5;1;0;0;0;0;1;0
1863,0009;53;23;134,18852;91348,516;0;2,4;1;381,21597;0;0;0;0;1
2048,2031;24,357664;0,099820286;178,3613;90321,49;0;7,66227;1;0;0;0;0;1;0
3728,474;30,879354;4,506324;14,457788;95134,6;0;0,40053913;2;0;0;0;0;1;0
1573,452;45,318005;21;43;91616,72;0;2,2;1;196,2711;0;1;0;1;1
3977,9602;43,428226;17;84;94305;0;2,4;2;0;0;0;0;1;0
3840,3892;42,447186;18;21;95623,15;0;0,2;1;135,69354;0;0;0;1;0
3328,2166;32;7;23,984098;92106,59;0;1;1;0;0;0;0;0;0
524,0995;43;18;43;94707,28;0;2,0131269;3;163,65472;0;1;0;0;0
4983,713;27,615292;2;62;94080,336;0;2,2;2;0;0;0;0;1;0
55,13105;48;23,509193;114,46316;93528,16;0;1,7214868;1;0;0;0;0;0;1
3810,2625;24,917559;2;29,830927;94129,38;0;0;2;108,907906;0;0;0;1;0
2719,936;35;9;13,091871;94595,37;0;0,4;2;116,212425;0;0;0;1;0
1509,3511;48;25;132,66171;90182,42;0;2,5;3;0;1;0;0;0;0
2307,7644;44;15;38;92985,94;0;0,15419371;2;0;0;0;0;1;1
1574,8082;42;15;12,69304;92181,586;0;0;3;0;0;0;0;0;1
3318,3696;47;22,850021;60,681458;95616;0;1,6;1;109,43561;0;0;0;1;0
1901,6584;23,663582;-1,5935676;35;91123,46;0;1,4;1;0;0;0;0;0;1
1121,0653;40,623158;15;44;94720;0;1,8;2;0;0;0;0;1;0
2552,5315;37;8;62,721855;93106;0;1,7;3;0;0;1;0;0;0
2996,0684;35,723366;9;63,406986;94042,164;0;0;1;0;0;0;0;1;1
3239,2114;60;31,649645;21;94307,984;0;1,4;3;0;0;0;0;1;1
4726,9688;33,02054;6;65,223;94137,91;0;0,6;1;0;0;0;0;1;1
4941,209;40;13;31,095667;93106;0;1,7;1;0;0;0;0;0;0
3083,7756;36;13,513121;17,898075;95056,71;0;0,2;1;165,11674;0;0;0;1;0
1966,1328;30,255913;3;80,04376;94549,34;0;0,7;2;0;0;0;0;1;0
4875,7236;41,1484;17;50,226204;90024,32;0;1,4;3;0;0;0;0;0;0
1193,6003;59;30;39;92049,15;0;1;3;163,17332;0;1;0;1;1
4780,9263;51;21;42;95062,41;0;0,5;2;0;0;0;0;1;1
4044,9534;54;30;83,90689;90259,164;0;7,216946;2;0;0;0;0;1;1
4797,176;30;3;39,672585;94303,164;0;0,8;3;0;0;0;0;1;0
888,308;43,944256;20;143,67633;94720;0;2,3214624;1;0;0;0;0;1;1
3377,135;34;6,658572;84;92120,914;1;1,1421638;3;0;0;0;1;1;1
392,5334;44,95408;15;64,51822;94117,83;0;2,7;3;0;0;0;0;1;0
4020,498;54;30;134,68802;95061,12;1;6,568281;2;0;1;0;1;1;1
4703,171;44,361904;17;156,5598;95608,11;0;6,7363305;2;0;1;0;0;0;0
4109,6084;56;27;60;93106,37;0;1,8;3;0;0;0;0;0;1
1816,9961;47;20,972334;159,68956;90024,47;0;3,1138668;1;0;0;0;0;0;0
4449,6616;26;3;84,87512;94704,414;0;3,0684931;2;146,73051;0;0;0;1;0
824,7354;43;18;50,45531;94054,81;0;0,1;3;0;0;0;0;1;0
2927,2495;38;12;141,18628;94720;0;2,3320115;2;0;1;0;0;1;0
2436,7861;60,507202;34,18091;84;92511,83;0;2,2820456;3;0;0;0;0;1;0
2681,9282;61;37;8,529726;90162,67;0;0,2;2;0;0;0;0;1;0
2160,1848;48;23;82,95702;95814,51;0;6,2557697;1;253,15038;0;0;0;1;0
1143,6119;49;23;82,941605;95827,61;0;2,7;1;0;0;0;0;1;0
4580,9077;49,280663;28;112,17688;90302,98;0;2,4934387;1;0;0;0;0;0;0
2948,1375;58;34;50,338207;94017,12;0;0,51489323;1;0;0;0;0;1;1
4993,1265;34,378956;13;83,762375;90396,016;0;1,4;1;136,66727;0;0;0;0;1
1460,7104;46;23;22,447039;95055,24;0;1,4;1;0;0;0;0;1;0
3408,8533;54;27;82,52714;91306,3;0;8,282422;3;0;0;0;0;0;1
4904,3193;26;1,9128727;72,83972;94301,13;0;0,3;1;0;0;0;0;1;0
1977,296;58;29,948362;74,31937;94305;0;1,9;3;0;0;0;0;1;1
4472,6523;55;33,647297;22,737242;95443,74;0;0;1;0;0;0;0;1;0
3168,927;33,925953;7;30,645452;92037;0;2,4;3;0;0;1;0;1;1
1781,7987;42;17;18;95616;0;0,2;1;0;0;0;0;1;1
2577,9038;33,734673;7;40;93106,375;0;0,2;3;0;0;0;0;1;0
2981,345;51;25;110,35882;94305;0;0,8;1;217,77081;0;0;0;0;0
3854,5679;30;3;81,37578;94758,18;1;3;2;0;1;1;1;1;0
3264,8296;50;23;109,903114;95616;0;3,9530149;2;0;0;0;0;0;0
1914,3062;33;9;63,36977;94117,695;0;0,4;3;203,07587;0;1;0;0;1
