,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2538,239983782,46,9,14,12242,4,"2,2",2,157,0,1,0,1,0
2539,472658611,56,19,126,93703,4,"4,3",2,123,1,1,1,0,1
2540,693857788,43,11,194,30254,1,"5,8",2,0,1,0,0,0,0
2541,426107765,28,0,21,6798,4,"3,8",2,0,0,0,0,0,0
2542,487969025,58,21,71,97786,2,"2,8",3,0,0,1,0,1,1
2543,226843696,48,-1,29,66208,1,"1,8",2,0,0,1,0,1,0
2544,594620485,52,8,163,71477,3,"0,1",3,0,0,0,0,0,0
2545,976820310,38,5,73,57835,2,"0,2",2,166,0,0,0,1,1
2546,585133676,64,38,39,66268,1,"1,8",3,0,0,0,0,1,0
2547,928611103,64,26,185,84618,2,"0,8",1,0,0,1,1,0,1
2548,446675155,57,31,49,85845,2,"6,67",1,0,1,0,0,1,1
2549,177259469,66,40,74,65007,1,"1,6",1,0,0,0,0,1,1
2550,651491731,63,28,42,20499,1,"2,33",2,0,0,0,1,0,1
2551,697942409,24,18,107,79464,4,"1,67",2,0,1,0,0,1,1
2552,165173757,52,5,57,50302,4,"2,7",1,1,0,0,0,0,0
2553,289772486,63,17,39,93745,3,"1,2",3,196,0,0,0,0,0
2554,629396847,51,34,92,53956,2,"1,7",1,0,0,0,0,1,0
2555,526844032,52,20,171,3540,1,"2,1",2,0,0,0,0,0,0
2556,398399998,52,26,188,98883,2,"1,2",3,278,1,1,1,1,0
2557,661343582,63,34,87,79589,1,"2,5",1,0,0,0,0,1,0
2558,54832206,31,31,29,28361,1,"2,3",3,1,0,1,0,0,0
2559,351152845,46,30,31,70829,1,"2,67",3,0,0,0,0,1,1
2560,753734522,59,34,51,32874,2,"3,5",1,0,0,0,0,0,1
2561,96499163,23,15,44,45247,1,"3,5",1,0,0,0,0,0,0
2562,511730433,54,3,109,67328,4,"4,1",3,198,1,0,1,0,0
2563,295200840,58,28,21,35770,2,3,1,1,0,1,1,1,1
2564,321386940,29,12,33,50327,2,2,1,1,1,0,0,0,0
2565,371880428,63,36,28,88894,4,"0,8",2,0,0,0,0,0,1
2566,761947156,41,32,96,13556,1,"1,3",1,1,0,0,0,1,0
2567,99614638,60,31,18,98137,4,"0,8",1,99,0,1,0,1,1
2568,842972204,60,8,36,2861,1,"1,2",1,0,0,0,0,1,0
2569,871435429,58,28,184,2701,1,"3,7",1,0,1,0,1,1,1
2570,534731818,57,28,44,75859,1,"2,1",1,0,0,1,0,1,0
2571,12941612,49,1,44,31748,4,1,2,2,0,0,0,0,0
2572,263660647,27,0,28,94982,1,"2,1",2,0,0,1,0,1,0
2573,156942026,52,36,28,69060,3,"1,2",2,0,0,0,0,1,0
2574,892773978,26,0,211,90089,4,"3,6",3,387,0,1,1,1,0
2575,292068585,48,22,64,54928,2,"3,8",3,0,0,0,0,1,1
2576,589773165,45,7,89,2695,3,"2,6",1,219,0,0,0,1,0
2577,80090468,34,13,39,42085,4,2,1,1,0,0,0,0,1
2578,561699277,44,21,29,84994,2,"0,2",1,0,0,0,0,0,0
2579,394038077,58,25,23,49464,1,"1,3",1,0,0,0,0,1,0
2580,75096844,62,36,25,49288,4,"4,7",1,2,1,1,1,1,1
2581,230986948,60,18,158,58969,4,"4,3",1,0,1,0,1,0,1
2582,910279740,53,34,35,60209,1,"6,33",1,0,0,0,0,1,0
2583,109151175,59,4,48,81733,2,"3,9",1,0,0,0,0,1,0
2584,826911746,43,38,113,9117,4,"0,8",1,0,0,0,0,1,1
2585,571961579,32,24,165,12215,3,"1,7",2,0,1,0,1,1,1
2586,155519222,38,-1,86,7036,4,"0,7",1,0,0,0,0,1,0
2587,99229550,59,28,23,70197,2,"3,8",1,0,0,0,0,0,0
2588,848369639,61,34,125,49527,4,"1,7",1,96,0,0,0,1,1
2589,18621805,23,15,128,73948,4,"1,67",2,0,0,1,1,0,1
2590,380850221,30,2,93,27232,2,"0,3",1,0,0,1,0,0,0
2591,984859393,65,31,54,12268,1,"0,5",1,1,0,0,0,1,0
2592,25498790,54,31,35,81412,1,"2,6",3,281,0,1,0,1,0
2593,140441782,26,20,122,72638,1,"0,1",2,2,0,0,0,0,0
2594,237273781,47,12,57,47043,1,"0,1",1,0,0,1,0,0,0
2595,157785132,58,23,131,86490,4,"4,25",1,0,1,0,0,1,0
2596,201772091,54,29,19,66951,4,1,3,91,0,0,0,0,0
2597,414596959,29,14,47,43552,1,"2,6",1,0,0,0,0,1,1
2598,935864367,54,33,43,22502,4,"0,8",3,0,0,0,0,0,1
2599,303191817,58,12,35,50606,1,0,1,0,0,0,1,1,1
2600,357876177,61,18,36,18376,4,"1,6",2,118,0,0,1,0,0
2601,308796438,52,26,205,57151,2,"3,3",2,228,1,0,0,0,0
2602,67628210,36,35,84,89299,3,1,2,0,0,0,0,1,1
2603,922626052,42,9,11,41272,1,"0,8",1,0,0,1,0,1,0
2604,105154437,48,1,49,22238,4,"3,1",1,137,0,0,0,1,0
2605,231623974,28,23,132,53583,2,"2,3",3,300,1,1,1,0,1
2606,116917502,65,41,18,73552,3,"0,1",1,0,0,0,0,0,0
2607,984397794,52,23,24,30941,4,"0,5",2,1,0,0,0,0,0
2608,983657701,55,21,57,3871,4,"2,9",3,1,0,0,0,0,0
2609,313819194,61,41,35,16268,4,"0,1",3,0,0,1,0,1,1
2610,263195962,61,17,148,25441,1,"2,6",1,0,0,0,0,0,0
2611,420643869,29,36,110,56280,1,"0,2",1,0,0,0,0,0,0
2612,145547188,45,34,118,16746,1,"5,9",2,0,0,0,0,1,1
2613,780100688,52,33,35,83278,1,"1,8",2,0,0,0,0,0,0
2614,126601425,34,37,137,31316,3,"3,4",2,0,1,1,1,1,0
2615,319801795,66,27,132,93586,3,"0,8",3,1,0,1,0,0,0
2616,917166439,54,26,35,96210,4,"1,9",1,0,0,0,0,1,0
2617,884580809,38,28,151,83727,1,"4,3",1,1,1,0,1,1,0
2618,654380633,29,12,111,78159,4,"1,75",2,125,0,1,0,0,0
2619,135418226,25,32,37,76795,4,"1,67",2,0,0,1,0,0,0
2620,412030193,39,36,30,32483,4,"0,3",1,0,0,0,0,1,1
2621,987089625,38,29,161,43891,2,"3,7",1,250,1,0,1,1,1
2622,418691001,61,23,38,85672,4,1,1,1,0,0,1,1,1
2623,560337934,27,26,30,15336,1,0,2,0,0,0,0,0,0
2624,446961244,41,36,15,49159,4,"7,8",3,0,0,1,0,0,0
2625,182190516,64,29,30,14478,1,"2,4",1,205,0,0,0,1,0
2626,799715107,65,29,138,22246,1,"0,1",1,0,0,1,0,1,0
2627,800293729,63,22,39,92851,3,"5,2",2,125,1,1,0,1,0
2628,906239562,55,21,94,68076,2,"1,4",2,0,0,0,0,0,0
2629,588478205,28,34,31,21199,1,"0,9",2,1,0,1,0,0,0
2630,879822860,55,23,65,64714,4,"0,5",1,1,0,0,0,0,0
2631,321694129,63,29,15,22860,4,"0,8",1,0,0,0,0,0,0
2632,782003489,57,32,91,77510,3,"1,3",1,149,0,0,0,0,1
2633,355551181,60,25,13,56391,4,"1,3",3,0,0,0,0,1,0
2634,322663940,44,5,62,52767,4,1,2,0,0,0,0,0,0
2635,361674188,24,14,18,48130,3,"0,1",2,0,0,0,0,0,0
2636,45588426,59,25,26,78885,1,"0,1",1,0,0,0,0,1,1
2637,642965518,46,23,61,22986,1,"6,3",2,218,0,1,0,0,0
2638,716387136,43,14,34,50014,1,2,1,1,0,0,0,0,0
2639,506272968,25,4,93,47090,4,"8,2",2,0,0,0,0,1,1
2640,514617279,63,33,56,70229,2,"0,6",3,0,0,0,0,0,0
2641,408015850,58,17,23,62237,1,"1,5",3,337,0,1,0,1,0
2642,270630653,61,37,33,31010,1,"0,8",3,153,0,0,0,1,1
2643,642198973,49,34,50,13051,4,"0,9",3,106,0,0,0,0,0
2644,145273317,53,16,201,992,1,"1,6",3,323,1,1,1,1,1
2645,642146438,31,10,63,81426,1,"0,5",3,1,0,0,0,0,1
2646,80997353,26,23,42,21751,4,"3,8",1,0,0,0,0,1,0
2647,390897851,44,19,170,64107,2,"1,8",3,1,1,0,1,0,0
2648,645405661,39,3,8,523,4,"3,7",1,2,0,1,0,0,0
2649,729651691,61,13,55,28357,4,"0,2",2,0,0,0,0,0,1
2650,416339511,62,12,49,34867,1,"1,2",3,0,0,0,0,0,0
2651,622047764,56,37,74,68729,1,"5,2",1,1,0,0,0,1,0
2652,633220097,52,2,36,45552,3,6,1,0,0,0,0,1,0
2653,320064063,37,1,61,66386,1,"0,5",1,0,0,0,0,1,0
2654,210941745,43,24,20,98554,1,"1,8",3,96,0,0,0,1,0
2655,829441660,42,9,193,43719,2,"3,6",3,0,0,0,0,0,0
2656,369351988,45,9,20,84717,4,"1,8",3,0,0,0,0,0,0
2657,676265380,42,15,43,33562,1,"8,1",1,1,0,0,0,0,0
2658,551594427,46,24,31,67107,1,"0,6",3,0,0,0,0,0,0
2659,44742807,27,20,23,16220,4,2,2,1,0,1,0,1,0
2660,341953288,65,21,48,70836,1,"3,6",2,0,0,0,0,1,0
2661,498470620,64,20,69,82110,4,"0,8",3,0,0,0,0,0,0
2662,757554783,23,22,14,48154,3,"2,3",2,0,0,1,0,1,1
2663,480040040,31,36,35,38334,4,"2,33",2,0,0,1,1,1,0
2664,894642257,43,26,34,29764,2,"6,67",2,0,0,0,0,1,1
2665,622556004,61,26,18,76256,4,"0,1",1,0,0,1,0,1,0
2666,141514673,62,33,24,81901,1,"1,5",1,93,0,0,0,1,0
2667,696581598,25,13,170,30657,2,2,1,166,0,1,1,1,0
2668,942392371,59,33,49,82795,4,"3,8",1,1,0,0,0,0,0
2669,475248513,65,39,40,12593,4,"1,7",2,0,0,0,0,1,0
2670,218315098,47,38,139,63769,1,"2,9",1,0,0,0,1,1,1
2671,568501300,27,20,51,47939,1,"0,3",2,0,0,0,0,0,0
2672,472769480,42,31,117,83221,1,"2,8",1,149,0,0,0,1,0
2673,637648712,56,8,39,36025,1,"3,4",1,1,0,1,1,1,0
2674,606934325,48,-1,69,18950,3,"1,8",3,1,0,0,0,0,0
2675,335424427,63,36,20,99351,1,"1,8",1,1,0,0,0,1,0
2676,304749634,31,14,21,27054,4,"0,7",2,0,0,0,0,1,0
2677,691846325,34,7,110,80164,2,"1,1",1,0,0,0,0,0,1
2678,833564358,34,26,21,3688,4,"1,6",2,0,0,0,0,1,0
2679,615183690,34,2,32,77922,4,"0,1",1,247,0,0,0,0,0
2680,955305911,66,28,53,44083,4,"2,1",1,0,0,0,0,0,0
2681,151372700,30,15,42,22175,4,"0,1",3,81,0,1,0,0,0
2682,512989807,41,23,50,98111,2,"0,8",3,0,0,0,0,0,0
2683,919468347,44,7,8,46414,3,2,1,123,0,1,0,1,0
2684,606224676,66,37,12,72221,3,3,2,0,0,0,0,1,0
2685,595757282,64,33,32,65837,4,"5,6",2,0,0,0,0,1,0
2686,773982653,63,33,36,59256,4,"0,8",1,0,0,0,0,1,1
2687,55459083,45,19,184,91541,2,"0,67",2,0,1,0,1,1,0
2688,25419856,56,4,146,3681,2,"0,2",1,155,0,0,0,1,0
2689,288383373,62,26,78,55954,3,"1,2",1,1,0,0,0,1,0
2690,899734793,46,11,35,75158,4,"1,6",1,0,0,1,0,1,1
2691,803989097,25,14,95,20800,4,"4,5",3,0,0,0,0,0,0
2692,116435753,52,24,144,92642,4,"3,2",2,180,0,1,0,0,1
2693,252336963,29,16,39,34414,4,"1,1",1,0,0,1,0,1,0
2694,749823800,44,33,23,4285,1,"0,7",1,0,0,1,0,0,0
2695,816744835,31,19,193,76524,4,4,3,406,1,0,0,1,0
2696,458551903,34,12,53,28545,4,"0,2",1,0,0,0,0,1,1
2697,16885712,52,30,24,68052,1,"2,3",3,0,0,0,0,0,0
2698,115436676,62,11,50,76903,3,"0,1",1,0,0,1,0,0,0
2699,628886319,58,10,95,41815,2,"0,8",1,116,0,0,0,1,0
2700,124854067,49,37,85,6256,2,"0,3",1,0,0,0,0,0,0
2701,353309219,27,38,16,56189,4,"1,67",1,0,0,0,0,0,1
2702,120807219,57,34,51,59576,1,"0,1",3,0,0,0,0,0,1
2703,931025105,25,17,109,38481,4,"6,7",1,0,0,0,0,1,0
2704,447416532,61,36,20,25473,3,"2,3",2,0,1,1,0,0,0
2705,21331745,47,-1,26,11442,4,"2,2",2,0,0,1,0,1,1
2706,577160723,46,18,171,78840,2,6,1,207,1,1,0,1,0
2707,863616765,51,10,47,6345,3,"0,3",2,0,0,0,0,1,0
2708,911799526,60,25,85,67167,4,"4,2",3,2,0,0,1,1,0
2709,916670196,57,40,25,14678,4,2,3,148,0,0,0,0,1
2710,68259851,54,27,21,27994,4,"5,33",1,0,0,1,0,1,1
2711,648375060,32,37,60,66039,4,2,2,1,0,1,0,1,1
2712,85317244,52,20,96,81205,2,2,1,0,0,1,0,0,0
2713,686471023,36,19,62,39070,4,"0,2",2,0,0,1,0,0,0
2714,444181990,51,23,103,67098,4,"0,2",3,0,0,0,0,1,1
2715,188519792,58,25,22,58490,1,"1,5",1,0,0,0,0,1,1
2716,800742302,56,23,70,92814,1,"0,5",1,1,0,0,0,1,0
2717,936108396,36,10,184,94355,1,"4,7",1,0,0,0,0,1,1
2718,736519148,25,19,134,33247,4,"5,2",1,0,0,0,0,1,0
2719,495317895,54,36,54,43689,4,"2,6",3,85,0,0,0,0,1
2720,153672078,50,23,86,2778,1,"1,3",2,1,0,0,0,0,0
2721,240848569,30,23,10,23435,3,"0,2",1,0,0,1,0,0,1
2722,417403389,46,34,94,77347,3,"2,1",2,90,0,0,0,1,0
2723,891384012,42,9,13,93087,4,"0,6",1,0,0,0,0,1,1
2724,614217169,48,19,26,6245,1,"3,25",1,0,0,0,0,1,0
2725,572618247,52,29,30,2678,3,"4,7",3,101,0,1,0,0,0
2726,418972915,33,8,113,64097,1,"0,2",1,0,0,1,0,1,0
2727,456623910,56,37,161,7089,1,1,1,0,0,0,0,0,1
2728,925723764,54,19,93,34152,2,9,1,0,0,1,0,1,0
2729,27907322,33,40,117,63038,4,"3,7",2,0,1,0,1,1,0
2730,18749898,39,6,150,63236,2,"6,2",1,2,1,1,1,1,1
2731,623772150,62,25,33,77032,2,"0,8",1,0,0,0,0,0,0
2732,294535907,33,23,89,84376,3,2,1,1,0,0,0,0,0
2733,622152823,49,31,34,41047,2,"2,6",1,0,0,0,0,1,1
2734,371000134,48,37,32,18130,4,"0,2",3,0,0,0,0,0,1
2735,839391646,67,33,85,48846,2,"3,6",1,0,0,0,0,1,1
2736,409330068,58,22,43,52452,4,"2,67",1,148,0,0,1,1,1
2737,70026013,30,25,28,1935,4,"1,7",1,102,0,0,0,1,0
2738,287393817,46,36,71,63998,4,"1,4",3,0,0,0,1,1,0
2739,441837911,38,6,157,87976,2,"6,3",3,377,1,0,1,0,0
2740,650523942,33,35,66,69995,4,2,2,0,1,0,0,0,0
2741,283098203,43,8,152,2139,4,"3,8",3,2,0,1,1,0,0
2742,712809348,48,6,88,16964,3,"1,7",1,1,0,0,0,0,1
2743,248515840,63,30,82,53953,4,"6,1",1,1,0,1,0,0,0
2744,7620136,47,28,15,10940,1,"2,9",1,141,1,0,0,0,0
2745,981122049,26,20,27,42598,4,"0,6",1,0,0,1,0,1,0
2746,242503143,26,33,149,63077,2,"4,3",3,143,0,0,0,1,1
2747,968190935,42,24,42,5409,1,"0,3",3,135,0,0,0,0,1
2748,280415237,43,21,45,43041,4,1,2,0,0,1,0,1,0
2749,31228387,55,18,51,72842,2,"2,2",1,1,0,0,0,1,0
2750,425035124,49,28,54,84987,4,"2,6",1,1,0,1,0,1,0
2751,531492537,30,19,51,25877,1,"0,3",1,0,0,0,0,1,0
2752,380209609,34,21,82,40734,3,"2,1",2,0,0,0,0,0,0
2753,564474425,64,31,162,54953,3,"1,6",1,1,0,1,0,1,0
2754,937403824,48,16,127,49865,1,"3,8",2,0,0,0,0,1,0
2755,267719435,33,6,136,76824,3,"1,3",1,0,0,0,0,0,1
2756,481508438,43,42,45,90330,1,"5,4",3,0,0,0,0,0,0
2757,474537798,50,23,105,79571,4,"0,3",1,0,0,0,0,0,0
2758,415150168,60,36,44,53285,3,"0,2",2,0,0,0,0,0,0
2759,225488043,52,11,17,64613,1,"0,8",3,1,0,0,0,0,1
2760,183051578,57,23,104,96651,3,"3,4",1,0,0,0,0,1,1
2761,977343260,61,30,98,81356,1,4,2,0,0,1,0,1,0
2762,961937840,52,24,22,57496,1,"1,3",3,0,0,0,0,0,1
2763,170190447,41,20,13,30971,2,"3,8",1,0,0,1,0,0,0
2764,930256426,52,19,135,29300,4,"1,1",1,220,0,0,0,1,1
2765,489309232,61,24,57,70867,1,"0,2",2,0,0,0,0,1,1
2766,866159491,47,35,163,98627,3,"4,1",2,0,1,1,1,1,0
2767,615715061,61,22,116,81708,3,"0,1",1,147,1,1,1,1,1
2768,885400915,59,9,22,91121,1,"8,1",1,0,0,0,1,1,1
2769,505923140,57,4,93,27582,4,6,1,0,1,1,0,0,0
2770,901012856,26,-1,47,88120,1,"1,4",1,1,0,0,0,0,0
2771,745694134,62,1,33,62348,4,"2,2",2,0,0,1,0,1,0
2772,789396858,62,37,17,89762,1,"1,8",3,0,0,0,0,0,0
2773,472279813,46,25,191,21667,2,10,2,307,1,0,1,1,0
2774,743387503,63,13,67,31624,4,"2,9",1,0,0,1,0,1,0
2775,331226162,32,31,45,45904,4,"0,6",3,0,0,0,0,0,1
2776,340487175,40,34,59,38646,2,"2,8",3,0,1,0,0,1,1
2777,50817412,61,30,18,41334,4,"5,2",3,137,1,0,0,0,0
2778,571976658,26,5,79,72610,4,"7,2",2,0,0,0,0,1,0
2779,868927847,42,20,19,75867,1,"4,7",1,265,0,0,0,0,0
2780,144821437,39,22,61,82041,4,"1,6",3,0,0,0,0,1,0
2781,919995987,51,28,102,13088,4,"0,5",3,1,0,0,0,1,0
2782,648791660,61,30,24,94057,3,"2,6",2,0,0,1,0,1,1
2783,282724555,57,20,29,6719,3,"0,2",3,0,0,0,0,0,0
2784,246000101,58,37,106,43283,3,"0,5",3,0,0,0,0,1,1
2785,865990301,53,35,55,41677,1,"2,5",1,163,0,1,0,0,0
2786,374578605,64,28,197,14552,4,2,1,0,0,1,0,0,0
2787,49278457,32,27,75,58564,4,"2,6",3,0,0,0,0,0,0
2788,598396188,47,18,32,63243,2,2,2,0,0,1,0,0,0
2789,281108733,64,30,40,60100,1,"0,2",3,0,0,0,0,0,0
2790,68699525,49,23,43,23440,3,"3,33",3,130,0,0,0,1,0
2791,231404826,66,8,55,85390,1,"0,8",1,0,0,0,0,0,0
2792,430725862,60,13,14,39126,1,"7,3",1,2,0,0,0,1,1
2793,543844159,42,36,117,40691,2,"2,9",1,0,0,0,0,0,0
2794,653463468,51,12,67,21243,1,"2,2",1,123,0,0,0,1,0
2795,64939244,50,33,28,63449,3,"2,4",2,2,0,0,0,0,0
2796,32454071,31,17,75,62899,1,"1,8",3,0,0,0,0,1,1
2797,436575394,37,21,71,84290,2,"2,8",1,0,0,1,0,0,0
2798,444111256,41,29,55,87281,2,2,2,0,0,0,0,1,0
2799,181230969,40,38,92,52374,2,"3,4",1,243,1,1,1,1,0
2800,775098837,48,18,16,49164,4,"1,5",1,0,0,1,0,1,0
2801,293141609,57,33,84,562,1,"1,8",3,0,0,0,0,1,1
2802,143393349,45,11,116,72058,1,"0,8",1,0,0,0,0,0,1
2803,668175850,41,20,31,59467,4,"0,5",2,141,0,0,0,1,1
2804,284499945,64,23,41,95601,1,"0,2",2,0,0,0,0,1,0
2805,970057861,27,33,65,49872,4,2,2,0,0,1,0,1,1
2806,31937049,42,-1,50,33222,4,"4,9",1,0,0,0,0,1,0
2807,382956967,44,17,70,86202,4,"1,8",2,0,0,0,0,1,0
2808,822156767,32,38,89,34631,3,"6,8",2,0,0,1,0,0,1
2809,262059176,56,28,19,38024,4,6,3,0,1,0,0,0,0
2810,220924655,23,34,47,34430,1,"2,1",2,148,0,0,0,0,0
2811,756938336,39,25,119,47590,1,"1,7",2,0,0,0,0,0,1
2812,21962375,63,32,55,84119,1,"1,5",3,141,0,0,0,0,0
2813,470000471,30,5,17,71445,4,1,1,1,0,0,0,0,0
2814,949109587,48,35,18,9971,3,2,2,219,0,1,0,1,0
2815,42677864,31,29,87,23157,3,"2,6",2,0,0,0,0,1,1
2816,413239734,36,20,46,62147,1,"1,2",3,0,0,1,0,1,0
2817,319069496,54,33,18,64956,2,"0,5",1,131,0,0,0,0,0
2818,780101050,26,14,50,15118,3,"0,3",3,1,0,0,0,1,0
2819,441821191,55,24,71,70527,4,"0,2",1,0,0,0,0,0,1
2820,379745016,53,11,39,68109,4,"0,3",1,0,0,0,0,0,0
2821,334895076,59,17,138,24403,1,"2,6",1,0,0,0,0,0,0
2822,123450625,58,19,52,69276,1,"1,7",1,133,0,0,0,1,0
2823,705748846,30,30,121,96215,1,"3,2",1,0,0,1,1,1,0
2824,451968443,30,35,32,68940,4,"4,4",2,1,0,1,0,1,0
2825,62919937,67,38,165,16451,3,"8,3",1,2,1,1,1,1,0
2826,363757628,53,37,21,99750,4,"0,8",3,0,1,1,0,1,0
2827,540777192,45,35,127,99507,1,"0,6",1,0,1,0,0,1,0
2828,805913291,47,28,93,31245,4,"7,3",3,0,0,0,1,1,1
2829,204171639,51,36,44,32537,4,"0,1",1,0,0,0,0,1,1
2830,463199176,62,0,30,86683,4,"1,33",1,2,0,0,0,1,0
2831,155417785,53,33,150,64468,3,3,1,403,1,0,1,0,0
2832,627817267,27,25,136,22429,1,"6,1",1,163,0,0,0,0,0
2833,826016775,36,31,32,40135,1,5,2,123,0,1,0,1,0
2834,248731913,64,38,19,31359,4,"0,9",1,0,0,1,0,1,1
2835,951278689,46,26,99,51367,4,"2,4",2,0,0,1,0,1,1
2836,626938130,26,30,22,74145,4,"4,8",1,0,0,1,0,1,0
2837,369013984,33,0,69,54833,1,"1,5",1,133,1,0,0,1,0
2838,179375667,56,16,208,90000,4,"4,33",1,1,0,1,0,0,0
2839,597235366,67,24,44,9536,1,"0,1",1,0,0,0,0,0,1
2840,853973380,48,30,25,68429,3,"1,8",2,0,0,1,0,1,0
2841,570268596,33,25,32,23791,1,"0,4",2,1,0,0,0,1,1
2842,152749177,50,34,42,72320,1,1,1,97,0,1,0,0,0
2843,38233454,23,5,165,2318,4,"7,8",3,137,1,0,1,1,0
2844,657823745,56,24,20,61032,4,"0,1",1,0,0,0,0,1,0
2845,957099114,32,39,47,57891,4,"2,6",3,0,0,0,0,1,0
2846,7381747,26,23,36,99719,4,"7,5",2,1,0,1,0,1,1
2847,760833516,28,31,42,97222,4,"8,3",1,1,0,0,0,1,0
2848,63757380,55,19,62,52401,2,"0,8",1,0,0,1,0,1,1
2849,234325246,49,13,96,78356,3,"4,7",2,0,0,1,1,0,0
2850,544850494,44,11,182,5499,4,"3,3",3,264,1,0,1,1,1
2851,9395144,66,43,11,83231,3,2,1,1,0,1,0,1,1
2852,809563376,46,12,70,82315,4,"0,3",2,0,0,0,0,1,1
2853,452802376,38,22,66,6190,1,"0,75",1,0,0,0,0,0,0
2854,459790011,27,9,35,38658,1,"6,7",1,0,0,1,0,1,0
2855,553466260,59,26,34,3015,4,"8,5",2,1,0,1,0,0,1
2856,508341977,48,20,92,52770,1,"0,2",1,83,0,0,0,1,0
2857,974241174,27,28,36,86304,4,"0,1",3,0,0,1,0,1,1
2858,347855100,47,27,71,63578,1,"6,7",3,0,0,0,0,0,1
2859,231356254,65,7,100,37206,3,"0,1",3,111,0,0,0,1,0
2860,211275998,27,35,51,85182,1,"1,8",1,1,0,0,0,0,0
2861,822139180,47,3,18,44112,4,2,1,0,0,0,0,0,0
2862,998180980,56,18,26,47385,3,"2,6",3,0,0,0,0,1,0
2863,275284231,61,10,15,62069,1,"0,3",2,0,0,0,0,1,1
2864,348785629,25,22,30,6071,1,"0,7",1,0,0,0,0,1,1
2865,928568908,59,15,11,67602,4,"2,2",1,114,0,0,0,1,1
2866,937636238,62,24,34,86943,3,"5,3",1,0,0,1,0,0,0
2867,564716923,56,15,18,61510,1,"2,7",1,1,0,0,0,1,0
2868,641710571,58,34,62,40652,4,"2,1",1,1,0,0,0,1,0
2869,260084777,54,25,38,23416,1,"4,9",3,1,0,0,0,1,1
2870,284395964,57,11,12,9427,3,"2,5",3,0,0,0,0,0,1
2871,269285147,26,9,173,88228,1,"0,3",1,0,0,1,0,0,0
2872,535066828,38,1,55,58852,1,"0,3",3,0,0,0,0,0,0
2873,15368576,37,14,171,42886,2,"4,1",1,196,1,0,0,0,0
2874,193210593,44,35,31,10124,4,"0,5",3,0,0,0,0,1,1
2875,382554618,56,21,68,88406,1,1,1,0,0,0,0,1,0
2876,718151295,50,5,34,85755,1,"0,7",1,0,0,0,0,0,1
2877,346969864,60,16,51,77875,4,"2,1",1,0,0,1,0,0,0
2878,815578390,58,12,36,81428,1,"1,7",2,0,0,1,0,1,0
2879,410890103,39,26,78,74270,3,"0,1",1,0,0,0,1,1,1
2880,296957820,46,25,43,31028,1,"0,2",2,105,0,1,0,1,0
2881,645755938,63,38,13,52045,1,"0,7",2,0,0,0,0,1,0
2882,210219128,48,25,167,94821,4,2,2,0,1,0,0,0,0
2883,821667104,38,17,74,61088,1,"2,4",1,1,1,0,0,1,0
2884,676878169,39,34,99,8331,2,"2,4",1,0,0,0,0,1,0
2885,578370659,30,26,68,65152,1,"0,6",2,1,0,0,0,1,0
2886,851480020,30,29,181,14251,3,0,1,478,1,0,1,1,0
2887,797860947,52,23,31,20928,4,"5,2",2,0,0,0,0,0,0
2888,448289397,60,38,43,44911,3,"1,2",1,0,0,1,0,1,0
2889,328675237,66,38,23,78384,3,"3,4",2,0,0,0,0,1,0
2890,447920034,32,27,27,13462,2,"3,7",1,1,0,1,1,0,1
2891,265162667,23,17,42,55361,3,"2,2",2,0,0,1,0,1,0
2892,627531132,59,12,143,57990,4,"3,4",2,0,0,0,0,1,0
2893,929341671,58,11,86,84510,4,"0,5",3,0,0,1,0,0,0
2894,774808194,30,11,63,7734,1,"4,1",1,0,1,1,0,0,0
2895,911682451,48,-1,29,44737,1,"5,7",1,1,0,0,0,0,0
2896,607643769,57,28,77,90062,1,"1,3",1,0,0,1,0,1,0
2897,829094377,36,32,45,50132,4,"0,9",3,0,0,1,0,1,0
2898,120603395,55,11,81,46129,4,"0,6",2,0,0,1,0,0,0
2899,691744088,38,20,16,81390,4,"5,7",3,1,0,0,0,0,0
2900,187756324,56,22,34,94904,1,"2,2",2,0,0,0,0,1,0
2901,221754630,55,17,93,72638,2,"3,9",1,0,0,0,0,1,0
2902,361925792,58,19,93,23192,1,"0,9",1,1,0,0,0,1,1
2903,678558983,33,14,54,77450,4,"3,1",2,0,0,0,0,1,0
2904,628723141,57,24,160,89862,4,"3,8",1,1,1,0,0,0,0
2905,122050215,56,11,94,89155,4,"0,8",2,136,0,1,0,0,0
2906,727705697,24,-2,37,14145,4,"4,8",3,138,0,1,0,1,0
2907,585126360,30,35,82,80274,4,"2,9",1,1,0,0,0,0,1
2908,715440425,60,16,8,55139,4,"0,4",3,0,0,0,0,0,1
2909,882680487,60,25,106,75206,1,"0,2",3,0,0,0,0,0,0
2910,583856990,67,11,17,52004,1,"1,2",2,1,0,0,0,1,0
2911,243442767,28,27,59,51232,3,"1,9",3,154,0,0,0,0,0
2912,249153449,40,4,75,35142,3,"0,3",1,125,0,0,0,0,0
2913,120462542,56,13,24,20812,1,"0,7",2,0,0,0,0,0,0
2914,892949993,49,13,21,40335,1,"1,4",3,1,0,0,0,0,0
2915,817397911,42,20,121,84308,2,"7,9",1,0,1,1,0,0,1
2916,695909476,25,33,64,41394,4,1,3,136,0,0,0,0,0
2917,634229613,51,27,24,80226,4,"0,1",2,0,0,0,0,1,1
