Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
114,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
192,1,0,0,1,0
0,0,0,0,1,0
242,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,1
0,0,1,1,1,1
0,0,0,0,0,0
0,0,0,0,0,0
217,0,0,0,0,0
0,1,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
289,0,0,0,1,0
310,0,0,0,1,0
168,0,0,0,1,1
102,0,0,0,1,1
299,1,0,1,1,0
239,0,0,0,0,1
87,0,0,0,0,1
0,0,0,0,1,1
76,0,1,1,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,1,1,1
0,0,0,0,0,0
0,0,1,0,1,0
0,1,0,1,1,1
0,0,0,0,0,0
0,1,1,1,1,0
0,0,0,0,1,0
90,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
93,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
153,0,0,0,1,1
0,1,0,0,0,0
112,0,1,0,1,0
0,0,1,1,1,1
0,0,0,0,0,0
0,0,0,0,0,0
251,0,1,1,1,0
182,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
428,1,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,1,0,0,0
0,0,0,0,0,1
108,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,1
505,0,0,0,0,0
0,0,0,0,0,1
142,0,0,0,0,1
309,0,0,0,1,0
217,0,1,0,0,1
154,0,1,0,1,0
106,1,0,1,1,1
0,0,0,0,1,0
95,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,1,0
78,0,1,0,1,0
81,0,0,0,1,0
0,0,0,0,1,0
203,0,0,0,1,0
219,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
148,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
106,0,0,0,1,1
80,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,0
118,0,0,0,0,1
0,0,0,0,1,0
400,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
197,0,0,0,0,0
0,0,0,0,1,0
301,1,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,1,1,1,1,0
267,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,1
144,0,0,0,0,1
0,0,0,0,0,0
186,0,0,0,1,1
0,0,0,0,0,0
422,1,0,1,1,1
0,0,0,0,1,1
0,0,0,0,1,0
218,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
208,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,0,1
85,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
130,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
165,0,0,0,1,0
123,0,0,0,1,0
0,0,0,0,1,0
230,0,1,0,1,0
0,0,0,0,1,1
307,0,0,0,0,1
187,0,0,1,1,1
85,0,0,0,1,0
0,0,0,0,0,0
147,0,0,0,0,0
0,0,0,0,0,0
183,0,0,0,0,0
0,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,1,0,0,0
112,0,1,0,0,0
0,0,0,0,0,1
257,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
118,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
212,0,0,0,0,1
141,0,0,0,0,0
114,0,0,0,0,0
326,0,0,0,0,0
144,0,1,0,1,0
341,0,0,0,1,0
0,0,0,0,1,0
0,1,0,0,1,0
79,0,0,0,1,1
229,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
234,0,0,0,1,1
0,0,1,0,1,0
81,0,0,0,0,1
0,0,0,0,1,1
0,1,0,1,1,1
298,0,0,0,1,0
0,0,0,0,0,0
91,0,1,0,0,0
156,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
113,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
107,0,0,0,1,0
106,0,0,0,0,1
0,1,0,0,1,0
0,0,0,0,1,0
129,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,0
297,0,0,0,1,1
171,1,1,1,0,0
153,0,0,0,1,0
569,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,1,0
0,0,1,0,0,0
90,0,0,0,1,0
0,0,0,0,1,0
79,0,0,0,0,1
102,0,0,0,1,0
0,0,1,1,1,1
0,0,0,0,0,0
151,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
103,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
144,1,1,0,0,0
184,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
102,0,0,0,1,0
184,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
207,0,0,0,1,0
89,0,0,0,0,0
140,0,0,0,1,1
0,0,0,0,1,1
100,0,0,0,1,0
0,0,0,0,1,0
118,0,0,0,1,1
190,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
185,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,1,1
0,1,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
374,1,0,1,1,1
0,0,0,0,0,0
245,0,0,0,0,0
310,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
167,0,0,0,0,0
0,1,0,1,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
216,0,0,0,1,0
214,0,1,1,1,1
194,0,0,0,1,1
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
131,0,0,0,0,0
204,1,1,1,1,0
0,1,1,0,0,0
191,0,0,0,1,1
103,0,0,0,1,0
0,0,0,0,1,0
145,0,0,0,1,0
98,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,1,1,1,0,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
193,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
248,0,0,0,1,0
106,0,0,0,1,0
194,0,0,0,0,0
89,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
212,0,0,0,1,0
0,0,0,0,1,0
86,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
123,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
226,0,0,0,0,0
0,0,0,0,0,0
180,0,0,0,1,0
408,0,0,0,1,0
204,0,1,0,1,0
78,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
109,0,0,0,0,0
175,0,0,0,0,0
144,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
352,1,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
406,0,0,0,1,0
0,0,1,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
122,0,0,0,1,0
0,0,0,0,1,0
0,0,0,1,1,1
0,0,1,0,1,0
0,0,0,0,1,0
0,1,0,0,1,0
166,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
98,0,0,0,0,0
129,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,0,0
452,0,0,0,1,0
0,0,0,0,1,0
249,0,0,0,0,0
0,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
114,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
158,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
100,0,0,0,1,0
0,0,0,0,1,0
0,1,0,1,1,1
160,0,0,0,0,1
170,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
432,1,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,1,0,0,1,0
0,0,0,0,0,0
144,0,0,0,1,0
157,0,0,1,1,1
0,0,0,0,1,0
127,0,0,0,0,0
220,0,0,0,1,1
247,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
133,0,0,0,0,0
147,0,0,0,0,0
0,0,0,0,1,0
165,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
142,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
86,0,0,0,0,0
120,0,0,0,0,1
95,0,0,0,1,1
0,0,0,0,0,1
240,0,0,1,1,1
312,0,0,0,1,0
0,0,0,0,0,0
156,0,0,0,1,1
111,0,0,0,1,0
477,1,0,0,0,0
119,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
205,0,0,0,0,0
0,0,1,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
192,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
105,0,0,0,0,1
101,0,0,0,1,0
0,0,0,0,1,0
144,0,0,0,1,0
396,0,0,0,1,0
582,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,0,1
358,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
380,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,0,0
104,0,0,0,0,0
213,0,0,0,0,0
0,0,0,1,1,1
0,1,0,0,0,0
85,0,1,1,1,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,0
117,0,0,0,1,0
153,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
200,0,0,0,1,0
90,0,0,0,1,1
177,0,0,0,1,0
0,1,1,1,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
136,0,0,0,1,0
0,1,1,1,1,1
201,0,0,0,0,0
145,0,0,0,0,0
467,1,0,1,1,1
0,0,0,0,1,0
0,0,0,0,1,1
169,0,0,0,0,0
0,0,0,0,1,0
331,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
303,0,0,0,0,0
0,0,0,0,1,0
158,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,0,0
164,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
230,0,0,0,1,0
138,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,1,1,1
0,0,0,0,1,0
91,0,1,0,0,0
149,0,0,0,1,0
204,0,0,0,0,0
159,0,0,0,0,1
0,1,0,1,1,1
0,0,0,0,1,0
240,0,1,0,0,0
565,1,0,1,1,0
0,0,0,0,1,0
134,0,0,0,1,1
0,0,0,0,0,0
98,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
132,0,0,0,1,1
219,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
212,0,0,0,1,0
136,0,0,0,1,0
295,1,0,0,1,0
0,1,0,0,0,0
114,0,0,0,1,1
282,1,0,0,1,0
0,0,0,0,1,0
151,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,1,1,1,1
264,0,0,0,1,0
0,0,0,0,1,1
80,0,0,0,0,0
0,0,1,0,0,0
252,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,1,0
0,1,0,0,1,0
0,0,0,0,1,1
238,0,0,0,0,0
0,0,0,0,0,1
0,1,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,1
0,0,0,0,1,0
0,0,0,0,1,1
327,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
144,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
140,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
175,1,1,1,1,0
0,0,0,0,0,0
151,0,0,0,0,0
76,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,1
0,1,0,1,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,1,0,0,1
0,1,0,0,1,0
235,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
101,0,0,0,1,0
0,0,0,0,1,0
0,0,0,1,1,1
170,0,0,0,1,0
262,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
99,0,0,0,1,0
109,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
635,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,1
163,0,0,0,1,0
352,0,0,0,0,0
385,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
437,0,0,0,1,0
328,0,0,0,0,0
98,0,0,0,0,1
0,0,0,0,1,0
135,0,0,0,1,0
0,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
187,0,0,0,1,0
522,1,0,1,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
104,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
301,1,0,0,0,0
115,0,0,0,0,0
0,1,1,0,0,0
165,0,0,1,1,1
182,0,0,1,1,1
276,0,0,0,1,0
0,0,0,0,1,0
168,0,0,0,0,1
0,0,1,1,1,1
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
188,0,0,0,0,0
0,0,0,0,0,0
0,1,1,1,1,0
0,0,0,0,0,0
181,0,1,0,1,0
496,0,0,0,1,0
0,0,1,0,0,0
0,0,1,0,1,0
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,0
90,0,0,0,1,0
0,1,1,1,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,1,0,0,0,0
0,0,0,0,1,1
83,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
0,1,0,0,1,0
184,1,0,1,1,1
102,0,0,0,0,1
158,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
415,0,0,0,1,0
0,0,0,0,1,1
166,0,0,0,1,0
0,0,1,0,0,1
0,0,0,0,1,0
184,0,0,0,0,0
99,0,0,0,1,1
0,0,0,0,1,0
392,0,0,0,1,0
461,0,0,0,1,0
0,0,0,0,1,1
244,0,0,0,0,1
0,0,0,0,1,1
344,0,0,0,0,0
228,0,0,0,0,1
152,0,0,0,1,0
178,0,0,0,1,1
263,0,1,0,1,0
0,0,0,0,1,0
102,0,0,0,0,1
0,0,0,0,1,0
221,1,0,0,0,1
130,0,0,0,1,0
0,0,0,0,0,0
105,0,0,0,1,0
0,1,0,1,1,0
115,0,0,0,1,0
0,1,0,0,0,1
167,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
83,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
103,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,1,0,1,1,1
0,0,0,0,1,0
149,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,0,1,0
206,0,1,0,1,0
297,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
368,0,1,0,1,0
0,0,0,0,1,0
170,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
221,0,1,0,0,0
257,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
88,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,1
110,0,1,0,1,0
190,0,1,1,1,1
0,0,0,0,1,1
87,0,0,0,1,0
204,0,0,0,1,1
129,0,0,0,1,0
0,0,1,1,1,0
0,1,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
138,0,0,0,0,1
95,0,0,0,0,0
0,0,0,0,1,0
158,0,0,0,0,1
325,0,1,0,0,0
0,0,0,0,0,1
104,0,0,0,0,1
0,0,0,0,1,1
0,1,1,1,1,0
0,0,0,0,0,0
0,0,0,0,0,0
174,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,1
121,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
209,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
256,0,0,0,1,0
0,0,0,0,1,0
179,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
218,0,0,0,0,0
126,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,0,1
0,0,1,0,0,1
168,0,0,0,1,1
148,0,1,0,1,0
0,0,0,0,1,0
89,0,0,0,1,0
321,0,0,0,0,0
94,0,1,1,0,1
0,0,0,0,1,0
255,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,0,1,0
0,1,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
106,0,0,0,0,0
0,0,0,0,1,1
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
149,1,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
84,0,0,0,1,0
0,0,1,0,1,0
240,0,0,0,0,0
0,1,1,1,0,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
97,0,0,0,0,1
0,0,0,0,1,1
228,0,0,0,0,1
0,0,0,0,1,0
227,0,0,0,0,0
100,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
199,0,0,0,0,1
0,0,0,0,0,0
130,0,1,0,1,0
84,0,0,0,0,0
0,0,0,0,1,0
94,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
296,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
147,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
239,0,0,0,1,0
185,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
373,1,0,1,1,1
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
116,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
120,1,0,1,1,1
325,0,0,0,1,0
0,0,0,0,0,0
135,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,1,0,1,0
0,0,0,0,1,0
329,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
118,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
223,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
118,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
185,0,1,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
120,0,0,0,1,0
0,1,0,0,1,0
113,0,0,0,0,0
0,1,0,0,1,0
0,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
268,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
87,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
292,1,0,0,0,0
187,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,1,0,1,0
0,0,0,0,0,0
0,1,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,1
89,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
82,0,0,0,1,1
383,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,0,0
0,1,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,1,1,1
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,0
0,1,0,0,1,0
0,1,1,1,1,1
0,0,0,0,0,0
82,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,1
280,0,0,0,1,0
86,0,0,0,0,0
358,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
354,1,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
121,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,0,1
0,0,0,1,1,1
0,0,0,0,1,1
0,0,0,1,1,1
0,0,0,0,0,0
275,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
83,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,0,0,0
408,0,1,1,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
87,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
105,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,1,0,1,0,1
0,0,0,0,1,0
199,0,1,0,1,0
0,0,0,0,0,0
209,0,0,0,1,0
442,1,0,1,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
315,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
76,0,0,0,0,1
0,0,0,0,1,1
0,0,1,1,1,0
213,1,0,0,1,0
153,0,1,0,1,0
0,0,1,0,0,0
0,1,0,0,0,0
0,0,0,0,1,0
85,0,0,0,1,0
238,0,0,0,0,0
0,0,0,0,0,0
221,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
135,0,0,0,0,0
0,0,0,0,1,1
137,0,0,0,1,0
0,0,0,0,1,1
97,0,0,0,0,0
0,0,0,0,0,0
118,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,0
101,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
84,0,0,0,1,1
0,0,0,0,1,0
427,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
244,0,0,0,1,0
0,0,0,0,1,1
0,0,0,1,1,1
87,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
90,0,0,0,1,0
189,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
108,0,0,0,0,1
0,0,0,0,1,1
184,0,1,0,1,0
0,0,0,0,0,1
0,0,1,0,0,0
78,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
271,0,0,0,1,0
0,0,0,1,1,1
0,0,0,0,0,1
0,0,1,1,1,1
0,0,0,0,1,0
202,0,0,0,0,0
0,0,0,0,1,0
116,0,0,0,0,1
186,0,0,0,1,0
109,0,0,0,0,0
110,0,0,0,1,1
0,1,1,1,1,0
0,0,0,0,0,1
251,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,1,0
231,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
142,0,0,0,1,0
146,0,1,0,1,0
0,0,0,0,1,0
0,1,0,1,1,1
0,0,0,0,0,0
96,0,0,0,0,1
364,1,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
429,0,0,0,1,1
0,0,0,0,1,0
431,1,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,1,0
156,0,0,0,1,1
0,1,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
81,0,1,0,0,0
0,0,0,0,1,0
112,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
